en_wiki,requests,occupation,logvar
Roger_Taylor_(Queen_drummer),19244,"drummer,singer,guitarist",0.1284707031911556
Pete_Doherty,19235,"guitarist,singer",0.17286585156084017
Booboo_Stewart,19233,singer-songwriter,0.1416775458520141
Buddy_Guy,19205,"guitarist,singer,musician",0.24736741754478223
Joey_Ramone,19180,"singer,singer-songwriter,record producer",0.18587610069163
Rita_Moreno,19166,"musician,singer",0.24912917254380473
Jack_Johnson_(musician),19141,"singer-songwriter,singer,musician,composer,record producer,guitarist",0.1746049996074723
Randy_Rhoads,19141,"guitarist,musician",0.18145487130147842
Bill_Withers,19110,"singer,singer-songwriter,composer",0.17601648429076605
Colleen_Evans,19109,singer,0.17893198485446424
Ben_Harper,19106,"guitarist,singer-songwriter,singer",0.18502706464610996
Damian_Marley,19090,singer,0.14155379915449504
Bob_Geldof,19090,"singer-songwriter,singer",0.14341294255311718
Rob_Halford,19085,"singer,musician,composer",0.16728831933388394
Nick_Mason,19063,"drummer,composer",0.15609221123709782
Regina_Spektor,19045,"singer,pianist,musician,singer-songwriter",0.1369322730141233
Jake_Bugg,19045,"singer-songwriter,guitarist",0.4050920576736169
Lorne_Greene,19042,singer,0.3357265987004743
Crystal_Harris,19015,singer,0.15835110599153948
Ailee,19012,"singer,musician",0.17575767697686626
Hardwell,19004,"record producer,club DJ,disc jockey,composer,musician",0.11598368508713772
Carlos_Ponce,18975,"musician,singer",0.4350060498123083
Corbin_Bleu,18974,"singer,singer-songwriter",0.22057730874422765
Camille_Saint-Sa%C3%ABns,18961,"composer,organist,conductor,musician",0.15492277649376002
Richard_Strauss,18960,"composer,conductor",0.14125716977980465
Deryck_Whibley,18955,"record producer,singer,songwriter",0.11798574074214371
Carmen_Miranda,18940,singer,0.26977372263390936
Townes_Van_Zandt,18918,"singer-songwriter,singer,songwriter",0.24843632786399936
Tarja_Turunen,18916,"singer,opera singer,composer",0.14292954364528965
Micky_Dolenz,18896,"musician,singer",0.3744527370711354
Thundercat_(musician),18891,jazz musician,0.23270377030329542
Richie_Kotzen,18838,guitarist,0.22885599372806129
Nancy_Wilson_(rock_musician),18823,"singer,musician,guitarist",0.20557789300419527
Esperanza_Spalding,18811,jazz musician,0.2729432443151578
Missi_Pyle,18746,"singer,musician",0.16793028180389907
ILoveMakonnen,18743,"songwriter,singer-songwriter,composer,rapper",0.21027481638099613
Shaggy_(musician),18738,singer,0.13278467993951348
Denis_Stoff,18723,"musician,guitarist,vocalist",0.2959090791776326
Audra_McDonald,18704,"musician,singer,opera singer",0.4815127170385128
Dannii_Minogue,18701,singer,0.13957174689976698
Neil_Sedaka,18699,"singer,pianist,singer-songwriter,composer,songwriter",0.19732511973741712
Peter_Green_(musician),18697,"guitarist,bajista,songwriter",0.1765241329607614
Mick_Taylor,18696,"guitarist,composer",0.19467155660784588
Dave_Matthews,18685,"musician,singer-songwriter,guitarist",0.2873193974604956
Anika_Noni_Rose,18673,singer,0.3274466592385062
Cam_(singer),18668,singer,0.5096890212539841
David_Coverdale,18654,"singer,composer",0.16771282762829692
Bill_Evans,18650,"pianist,composer,bandleader,conductor,jazz musician",0.1568581909424311
Fonzworth_Bentley,18635,musician,1.2455181753259874
John_Phillips_(musician),18627,"guitarist,singer,composer",0.21596557254184395
Catherine_Deneuve,18618,singer,0.13354703865777542
Rick_Wakeman,18605,"composer,musician,keyboardist,songwriter",0.1761094113853594
Armin_van_Buuren,18602,"record producer,club DJ,disc jockey,composer",0.11707253305144397
Lzzy_Hale,18592,singer,0.20374276713693962
Gram_Parsons,18585,"singer,singer-songwriter,songwriter,musician,guitarist",0.22456780543559393
Al_Green,18571,"singer,singer-songwriter,composer,jazz musician",0.19100984767821377
Vanessa_Carlton,18570,"pianist,singer-songwriter,singer,composer,musician,songwriter",0.10484433862788026
Kathie_Lee_Gifford,18545,"singer-songwriter,composer",0.33691658590221474
Eugene_(actress),18532,singer,0.2096001946687692
Chynna_Phillips,18527,singer,0.2306498315105631
Roberta_Flack,18524,"musician,singer-songwriter",0.26436439827193337
Jang_Na-ra,18512,singer,0.21029705726808104
Fat_Joe,18488,musician,0.16846411995707763
Kenny_Chesney,18482,"singer,singer-songwriter,songwriter",0.34576031013048353
Kat_Graham,18475,"singer-songwriter,singer,composer,record producer",0.1297687633661827
Christina_Perri,18473,"singer-songwriter,singer,musician",0.11164038855085884
Matt_Sorum,18468,"drummer,musician",0.475808317985859
Kai_(singer),18459,singer,0.12404924565789674
Kevin_Richardson_(musician),18458,"singer,musician",0.11986303495127038
Jason_Isbell,18437,"singer-songwriter,singer",0.6082515625230022
Aaron_Copland,18414,"conductor,pianist,composer,jazz musician",0.2666578076189979
Naya_Rivera,18388,singer,0.16176044436681788
Dion_DiMucci,18359,"musician,singer,songwriter",0.25225345807641764
Christine_McVie,18343,"singer-songwriter,singer,songwriter",0.15710362407836848
Dudley_Moore,18340,"composer,jazz musician",0.2233313978224084
Tom_Hulce,18340,singer,0.20770692943672595
Zico_(rapper),18335,record producer,0.0894456141766959
Rory_Gallagher,18306,"singer,songwriter,guitarist,mandolinist",0.1975750875032146
Les_Claypool,18305,"bassist,singer",0.16734071724530447
Krystal_Jung,18297,singer,0.07094428979107383
Ann_Wilson,18293,"musician,singer",0.19294477307429006
Rakim,18290,"rapper,songwriter",0.1411119822490112
David_Johansen,18276,"musician,singer-songwriter",0.4665324375829767
Eric_Idle,18267,"singer-songwriter,composer",0.16314652763986434
Shane_West,18254,musician,0.11005535076193361
Niccol%C3%B2_Paganini,18252,"composer,virtuoso",0.11775855063222357
Lee_Joon-gi,18244,singer,0.08950585489274836
Nina_Nesbitt,18239,"musician,singer",0.2009400074174333
BoA,18223,singer,0.06901042730044449
Suzuka_Nakamoto,18205,singer,0.16263137324062463
E-40,18196,"musician,rapper",0.21512098257497753
Princess_St%C3%A9phanie_of_Monaco,18179,singer,0.20622770336814467
Joe_Jackson_(musician),18174,"singer-songwriter,composer",0.20854317722817703
S._P._Balasubrahmanyam,18162,"singer,composer",0.4689703502753556
Petula_Clark,18155,"singer,composer",0.20307006565490882
The_Edge,18154,"guitarist,singer,bajista",0.1381339827694243
Regis_Philbin,18145,"singer,musician",0.2707235734759101
Bradley_Nowell,18142,"musician,singer,songwriter,record producer",0.42223244013124545
Robyn,18115,singer,0.1413032745516793
Daniel_Tosh,18107,singer,0.3607786907768169
Lee_Seung-gi,18088,singer,0.09169298781329886
Katt_Williams,18082,"musician,rapper",0.18570868194389123
Michael_McDonald_(singer),18059,"singer,musician,songwriter",0.281208129684535
Chrissie_Hynde,18045,"guitarist,singer,singer-songwriter",0.1872923001901459
Harald_Bl%C3%BCchel,18036,musician,0.6948164544385732
Larry_the_Cable_Guy,18036,"singer,singer-songwriter",0.2558921437091713
George_Jones,18033,"singer,songwriter,musician",0.22733696509319273
Natalia_Kills,18025,singer,0.18527531657088425
Faith_Hill,18022,singer,0.16574223646841202
Mahalia_Jackson,18015,singer,0.3869321712806507
Ziggy_Marley,18003,singer,0.168940801607897
Devin_Townsend,18003,"singer,musician,guitarist",0.14459615722861052
Ryan_Lewis,18000,"record producer,disc jockey,musician",0.22918540915405544
Raekwon,17975,"rapper,musician",0.16181442141877564
Lee_Tae-min,17964,singer,0.5050729517980911
Tao_(entertainer),17956,singer,0.13914462006440487
Patricia_Routledge,17952,singer,0.5008563121531856
Joey_Lawrence,17939,"musician,singer-songwriter,composer",0.19817380330864284
Irene_Adler,17925,opera singer,0.1253284288650527
Gregg_Allman,17899,"singer,keyboardist,guitarist",0.2610311294366914
Elizabeth_Gillies,17897,singer,0.1640333393393098
Charles_Mingus,17890,"pianist,composer,bandleader,conductor,jazz musician,bassist,musician",0.1849165443342079
Mark_Hoppus,17865,"guitarist,singer,musician",0.1470707803661744
Debbie_Gibson,17864,"singer-songwriter,singer,composer,musician,record producer",0.19576141836676222
Elizabeth_Daily,17862,"singer-songwriter,composer",0.23667275614630107
Seohyun,17856,singer,0.07179130115624519
Laura_Marano,17853,"lead vocalist,singer",0.2143988679341443
Q-Tip_(musician),17851,"songwriter,rapper",0.16322060737838942
John_Francis_Daley,17836,musician,0.17226651995824613
Ali_Zafar,17834,"singer,composer",0.20794955738587093
Dwight_Yoakam,17821,"singer-songwriter,musician,singer",0.28179435284033816
Mackenzie_Phillips,17805,singer,0.295343631143846
Bo_Burnham,17801,singer-songwriter,0.21876667813415485
Gary_Numan,17795,"singer,composer,singer-songwriter,songwriter",0.17467222735806165
Vince_Neil,17770,singer,0.20163072304583357
Johnny_McDaid,17760,record producer,0.146214753506737
Nena,17755,"singer,musician",0.28107957097719216
Lucie_Arnaz,17736,singer,0.33761324350933614
Nuno_Bettencourt,17733,"guitarist,singer,musician,singer-songwriter,composer",0.35594017433263164
Jane_Russell,17731,singer,0.23286195480598204
Paddy_Considine,17730,musician,0.20671042396029823
Paul_Williams_(songwriter),17718,composer,0.18700986230574698
Brian_Littrell,17714,"singer,musician",0.14727470948205226
Irving_Berlin,17707,"composer,pianist,songwriter",0.2439233521775939
Creed_Bratton,17699,"guitarist,singer-songwriter",0.36804106060141956
Charlotte_Ritchie,17693,singer,0.4262165031015878
Kid_Ink,17692,rapper,0.13923522638889094
Julia_Alexandratou,17670,singer,0.45188518182648496
Conway_Twitty,17660,"singer,singer-songwriter",0.27716476683745467
Curtis_Mayfield,17658,"guitarist,singer,singer-songwriter,pianist,musician,songwriter,composer,record producer",0.16405267573040846
Johnny_Marr,17624,guitarist,0.16094022484048065
Johnny_Crawford,17618,singer,0.8161122259527867
Al_Jolson,17615,"singer,jazz musician",0.2091528872411626
Patti_LaBelle,17588,"singer,singer-songwriter,composer,musician",0.20761248396818635
Alan_Menken,17574,"composer,pianist",0.26559823616415773
Carla_Bruni,17565,"singer-songwriter,singer,composer",0.14410337349375152
Jung_Yong-hwa,17539,"singer,musician,composer,songwriter",0.08431712550657795
Ben_Gibbard,17523,"singer,singer-songwriter,composer",0.18236288052536387
Frankie_Avalon,17506,"singer,musician",0.4360025870722493
Natalie_Merchant,17504,"singer-songwriter,singer,musician,composer",0.24567587945517055
K._Michelle,17496,"singer,musician",0.30989644768711216
Yiruma,17494,composer,0.09793297213604091
Till_Lindemann,17490,singer,0.1432886435459966
Ian_Gillan,17484,singer,0.1815455098118744
Shirley_Jones,17472,"singer,musician",0.28270026341422494
Lecrae,17455,"musician,music artist,rapper",0.33723024097426596
Diana_Krall,17446,"singer,pianist,composer,jazz musician",0.13366997141947065
Fabolous,17445,"musician,songwriter,rapper",0.1895876207449327
Les_Paul,17433,"guitarist,bajista,jazz musician",0.18365308450932868
The_Rev,17423,musician,0.16677100544040133
Ad-Rock,17413,musician,0.17964690008156017
Pauly_Shore,17393,musician,0.2387480635197862
Kevin_Olusola,17378,cellist,0.21841607787707423
Ashly_Burch,17362,"musician,singer",0.21128220615465118
Ike_Turner,17361,"guitarist,pianist,singer-songwriter,bandleader,conductor,singer,record producer",0.17997820831036618
Andy_Williams,17360,"singer,musician",0.15685669826739942
Taylor_Hawkins,17338,"drummer,musician",0.38391147849104423
Alex_Borstein,17325,singer,0.19256832592689727
Plies_(rapper),17318,"rapper,musician",0.6630187838179232
Frank_Stallone,17317,singer,0.22342346863272042
G._V._Prakash_Kumar,17301,composer,0.34461088965385966
Richie_Sambora,17280,"guitarist,singer,singer-songwriter,bajista,composer",0.14521320352820044
Alan_Thicke,17277,"songwriter,composer",0.3369086401388205
Shelley_Fabares,17272,singer,0.36420591262031893
Adrien_Broner,17260,rapper,0.1691406102549692
Andr%C3%A9_Rieu,17250,"conductor,composer",0.179614508311413
Adam_Gontier,17249,"singer-songwriter,singer,musician,composer",0.22336563603265305
Lesley_Gore,17234,"singer,musician",0.329637578050187
Lauren_Mayberry,17215,singer,0.105792850650796
Julie_London,17198,"singer,singer-songwriter,jazz musician",0.3945385175307293
Apl.de.ap,17185,"musician,rapper",0.08477665026940728
Derek_Trucks,17166,"bandleader,composer,guitarist",0.39370553365060085
Rob_Pilatus,17159,"singer,musician",0.4602064303366392
Henry_Lau,17130,"violinist,singer,composer",0.08200564839027448
Evan_Ross,17127,musician,0.24286823402782143
A._J._McLean,17122,"singer,musician",0.15324551277405504
Dee_Bradley_Baker,17119,singer,0.1764945605480123
Andy_Biersack,17113,singer,0.2071027777854129
Arthur_Russell_(musician),17096,"musician,cellist,songwriter",0.821747553131325
Trisha_Yearwood,17088,"singer,musician",0.4549327577518138
Danger_Mouse_(musician),17073,"musician,singer-songwriter,record producer,disc jockey",0.1577099201144316
Hillel_Slovak,17032,"guitarist,musician,songwriter",0.15025045982840898
Johnny_Mathis,17017,jazz musician,0.2475265024849054
Count_Basie,17015,"pianist,bandleader,conductor,composer,jazz musician,musician,songwriter,organist",0.31899289011199117
Thomas_Newman,16992,"composer,musician",0.23069917884846483
Bj%C3%B6rn_Ulvaeus,16991,"singer,composer",0.14414740987629365
Scott_Storch,16990,"record producer,rapper",0.28230046045665014
Boz_Scaggs,16987,"guitarist,singer,singer-songwriter,composer",0.2223874240281434
Chris_Colfer,16986,singer,0.12734163015706076
Connie_Francis,16969,"singer,musician",0.182401518397448
John_Gielgud,16959,singer,0.2136094752134368
Leon_Russell,16957,"guitarist,singer,pianist,musician,songwriter,singer-songwriter",0.2586062876307932
Peaches_(musician),16953,"singer,record producer",0.2432805884597985
David_Ogden_Stiers,16936,"conductor,musician",0.1934715252100957
Kwon_Yuri,16934,singer,0.08106586058245265
Jonathan_Coulton,16926,"singer-songwriter,guitarist",1.0066874290516752
Tank_(American_singer),16925,singer,0.5783627673447795
Alan_Jackson,16902,"singer,singer-songwriter,songwriter,composer",0.24141197755320737
Harry_Shearer,16894,musician,0.20846312071357134
Liliuokalani,16884,composer,0.3477320674989255
Kiesza,16879,singer,0.2235132373531189
Sofia_Carson,16850,singer,0.3541212444042269
Tony_Visconti,16850,"singer,musician",0.1577417834262848
Benny_Andersson,16848,"singer,composer",0.14200582946736218
Hoodie_Allen,16840,musician,0.25147291630250546
Cab_Calloway,16809,"singer,bandleader,conductor,jazz musician",0.232902242132985
Julie_Newmar,16802,singer,0.2762312707164654
Kevin_Federline,16785,singer,0.14653129597905395
Billy_Preston,16778,"singer,singer-songwriter,composer,pianist,musician,keyboardist",0.21579717780271093
Floor_Jansen,16775,singer,0.1678477492838922
Immortal_Technique,16764,"musician,rapper",0.14142905010866313
Lee_Hyeri,16755,singer,0.09452818153974904
Jon_Batiste,16743,jazz musician,0.7377721884966748
Charice_Pempengco,16728,singer,0.09708685455733539
Lena_Meyer-Landrut,16722,"singer,composer",0.16526218390310482
Jay_Park,16718,"composer,singer",0.10317565741724413
Daron_Malakian,16713,"guitarist,singer,musician",0.11777170928690579
Ken_Curtis,16711,"singer,musician",0.7089330184014869
Steve_Harris_(musician),16702,"bassist,guitarist",0.22452639610616476
Justin_Vernon,16689,"singer-songwriter,guitarist",0.18421620731275146
Paul_Gray_(American_musician),16686,"bassist,musician,singer",0.1534397899733314
Jeffree_Star,16681,"singer,singer-songwriter",0.2436501558688766
Lil_Jon,16678,"musician,rapper",0.1655528221062445
Omar_Epps,16677,"singer,songwriter,composer",0.18434027537589975
Levon_Helm,16673,"singer,musician,composer,mandolinist",0.274966467127329
Kate_Pierson,16660,"singer,musician,guitarist",0.24109851685380043
Chad_Smith,16640,"drummer,musician",0.13873783478476573
Jung_Eun-ji,16619,singer,0.10235349058823963
Aimee_Mann,16610,"singer-songwriter,singer,composer,musician",0.2214169275581674
Tanya_Haden,16568,"cellist,singer",0.3335125272799387
Duane_Allman,16565,"guitarist,singer,musician",0.23472493725755242
Hyun_Bin,16553,singer,0.10740437766155776
Stevie_Young,16529,guitarist,0.21638164179264532
Pat_Boone,16527,"singer,singer-songwriter,composer",0.2365584193125856
George_Blagden,16522,singer,0.236010066741521
Edvard_Grieg,16521,"composer,pianist",0.18570184807054674
John_Petrucci,16512,"guitarist,singer,composer,record producer",0.16080925025763032
Everlast_(musician),16491,"singer,singer-songwriter,composer",0.16011579637687387
Scatman_John,16484,"singer,pianist,composer,jazz musician",0.1731766051505019
Duke_Dumont,16484,disc jockey,0.1505888090284229
Chris_Robinson_(singer),16473,musician,0.27141155793015836
Lianne_La_Havas,16466,"singer-songwriter,singer,pianist,songwriter,musician",0.2903140691389919
Siouxsie_Sioux,16462,singer,0.15100478025600858
Nicky_Jam,16443,"songwriter,singer",0.3025898209249251
Corinne_Bailey_Rae,16442,"singer-songwriter,singer,guitarist,jazz musician",0.31363556392636366
Gerry_Rafferty,16442,"singer-songwriter,singer,songwriter",0.1930862353819835
Albert_Schweitzer,16441,organist,0.2153853612093967
Aida_Nikolaychuk,16425,singer,0.12440968612123764
Kelis,16418,"singer,singer-songwriter,composer",0.14411012878057772
Karen_Black,16407,"singer,singer-songwriter,composer",0.24833682794146508
