en_wiki,requests,instance_of,logvar
Diddy_Kong,2055,Donkey Kong character,0.45376949020761476
Nate_Fisher,2054,fictional human,0.38775047396313544
Harpocrates,2052,"deity,mythical character",0.4112015793362638
Rishyasringa,2050,character in the Mahabharata,0.4523760939541265
Coach_Ernie_Pantusso,2050,fictional human,0.4214584352739711
Annabeth_Schott,2049,fictional human,0.3798193664849162
Viscount_Raoul_de_Chagny,2049,fictional character,0.41623982772740914
Sl%C3%A1ine_(comics),2049,fictional character,0.45421684256175143
Shinomori_Aoshi,2049,fictional character,0.3969361892972867
"Thurston_Howell,_III",2048,fictional human,0.4542003704628222
Kristine_Kochanski,2048,fictional human,0.45176127439096425
Samantha_Taggart,2047,fictional human,0.369069833546957
Bhavani,2047,Devi,0.5059519800249149
Jim_Corrigan,2046,fictional character,0.3811960190519789
Brian_Kinney,2046,fictional character,0.381298782204543
Zephaniah,2045,human biblical character,0.39426596214491955
Julian_Baker,2045,fictional human,0.39472045921327137
Whizzer_(comics),2044,fictional character,0.3819010581143328
Ino_(Greek_mythology),2044,"water deity,mythical character",0.4153103803371518
Chad_DiMera,2044,fictional human,0.46343240350148557
Dan_Conner,2043,fictional human,0.4670060651550237
Carla_Espinosa,2042,fictional human,0.3981846416699985
Pete_Wilder,2040,fictional character,0.3875629046985521
Dr._Who_(Dalek_films),2040,fictional human,0.40816353425023305
Kimball_Cho,2040,"fictional human,television character",0.36206817906956085
Kryten,2039,fictional character,0.4514971310465653
Montu,2039,"deity,mythical character",0.413724627501972
Belle_Dingle,2039,fictional human,0.5603400472775919
Sun-Hwa_Kwon,2038,"fictional human,television character",0.36877788607656337
Alexis_Davis,2036,fictional human,0.6366596448406596
Gorn,2036,extraterrestrial from Star Trek,0.4023552375414816
Cosmic_Boy,2036,fictional character,0.40569059016613124
Manhunter_(Kate_Spencer),2036,fictional character,0.37299124159631863
John_Hoynes,2035,fictional human,0.3796967137146152
Kevin_Butler_(character),2035,"fictional human,advertising character",0.5190737760982037
Vance_Astrovik,2035,"mutant,superhero",0.3870039481428115
Julia_Chang,2035,fictional character,0.3776162191841395
Madri,2035,character in the Mahabharata,0.44139602725237825
M%C3%A1s_y_Menos,2035,fictional human,0.39887804152306594
Per_Degaton,2035,fictional character,0.3892640466003477
%C5%8Ckuninushi,2034,mythical character,0.3612166881272561
Watatsumi,2033,"Japanese deity,water deity",0.3910621735263587
Mr._Moseby,2030,fictional human,0.44597774972670823
Bobby_Beale_(EastEnders),2030,fictional human,0.5179640662234849
Starhawk_(comics),2030,"fictional character,superhero",0.4988225618722655
Mona_Sax,2029,fictional human,0.3800273263213376
Teumessian_fox,2029,mythical creature,0.3906508692810118
Rito_Revolto,2029,fictional character,0.5427634654852355
Michael_Knight_(Knight_Rider),2028,fictional human,0.37026816208651064
Ink_(comics),2027,"fictional character,superhero",0.406483556628909
Dead_Men_of_Dunharrow,2027,character from Tolkien's legendarium,0.38577677298039315
Plague_(comics),2027,mutant,0.37736335895693157
Richard_Dragon,2026,fictional character,0.3976791100355509
Morgan_Brody,2026,fictional human,0.4664318075318874
Pegasus_Seiya,2025,mythical character,0.3753735855022854
Susan_Calvin,2024,fictional human,0.39838000758590797
Winifred_Burkle,2023,fictional character,0.3569685638922516
Roxie_Hart,2021,fictional character,0.40530887676623145
Bernard_Quatermass,2021,fictional human,0.4309544626412662
Ava_Lord,2021,fictional human,0.35466700518989963
Cotton_Hill,2020,fictional human,0.43992744539161116
Chloe_Bruce,2019,fictional human,0.5391537371944276
Jeconiah,2017,human biblical character,0.4143326793227513
Predator_X_(comics),2016,supervillain,0.43401287983914527
Thomas_Forrester,2016,fictional human,0.4475780369411456
Edina_Monsoon,2015,fictional human,0.47384595483915953
Tridevi,2015,Devi,0.3885663034576409
Germania_(personification),2015,national personification,0.3919767718095432
Agamemnon_(comics),2014,fictional character,0.48117733901055565
Sulis,2014,water deity,0.4137564182625987
Stilt-Man,2012,supervillain,0.4150865045655677
Gene_Hunt,2011,fictional character,0.38785779335573745
Lord_Vetinari,2010,fictional human,0.4802160018568006
Flintheart_Glomgold,2010,fictional duck,0.4223178321091106
Chani,2009,fictional character,0.39897613035693535
Laura_Roslin,2009,fictional human,0.41521760650207507
Cletus_Spuckler,2009,fictional human,0.40535565141408786
Tina_Armstrong,2009,fictional human,0.4787407617581914
Mammoth_(comics),2009,"fictional character,supervillain",0.4002908184577657
Mitra_(Vedic),2006,deity,0.38805471082945353
Biscione,2006,mythological serpent,0.37595346145920955
Junia,2005,human biblical character,0.3985221517266691
Arnold_Ziffel,2005,fictional animal character,0.5130609966336637
Casey_Ryback,2005,fictional human,0.4203329564993671
Hippolytus_(son_of_Theseus),2003,mythical character,0.39665739432705366
Kenard,2003,fictional human,0.38972287121955496
Buratino,2002,fictional character,0.41782712406475375
Johnny_Canuck,2002,national personification,0.4423653990109616
Tiffany_Case,2002,"fictional human,character from James Bond series",0.43879980614317304
Rick_Forrester,2001,fictional human,0.47804144497118095
Charlie_Eppes,1999,fictional character,0.39932026581539143
Sam_Lane_(comics),1999,fictional character,0.4015953039274128
Tracy_Strauss,1999,fictional character,0.37243167198775484
Proselyte,1998,fictional character,0.39523353843654635
Zzzax,1998,"fictional character,supervillain",0.3604902394188061
Geo-Force,1998,fictional character,0.4130487133778735
Comte_de_Rochefort,1996,"fictional human,literary character",0.39952042975930474
Knecht_Ruprecht,1996,figure used in threatening children,0.3649856030629813
Superboy_(Jon_Lane_Kent),1995,fictional character,0.3732016439837544
Niobe_(The_Matrix),1995,fictional human,0.40225376308291144
Andorian,1994,extraterrestrial from Star Trek,0.41913982638553277
Mordru,1994,fictional character,0.3584902529988794
Rayna_Jaymes,1994,fictional human,0.3614828776798196
Shanna_the_She-Devil,1994,"fictional character,superhero",0.3973544195107032
Emma_Pillsbury,1994,fictional character,0.406005415785097
Neela_Rasgotra,1993,fictional human,0.3879971729590185
Comus,1993,fictional human,0.4431955070556845
Pallas_(daughter_of_Triton),1992,mythical character,0.44909756401675244
Hook_(Once_Upon_a_Time),1991,fictional human,0.4090534637807455
BSD_Daemon,1990,fictional character,0.3416803673759856
Francine_Smith,1990,fictional human,0.3733035432785449
Adam_Susan,1990,fictional character,0.38296438188646226
Dahu,1990,mythical creature,0.4365736672430852
Sally_Webster,1990,fictional character,0.5816216556207728
Navadurga,1990,Devi,0.4679007673154706
Claude_(Grand_Theft_Auto),1990,fictional character,0.4079437400497978
Amaterasu_(%C5%8Ckami),1988,fictional character,0.40001290617828983
Molly_Hayes,1988,"fictional human,superhero",0.3837078256851693
Lady_of_the_Green_Kirtle,1984,"fictional human,literary character",0.37725688126203094
Phyllis_Vance,1983,fictional character,0.3873535369747735
Vision_(Timely_Comics),1982,"fictional character,superhero",0.41796238323856194
OSS_117,1982,fictional human,0.39503451135619866
Charlotte_King,1982,fictional human,0.3843541935843799
Brotherhood_of_Evil,1981,fictional character,0.45885010559355116
Strahd_von_Zarovich,1980,"fictional character,vampire",0.3748340865347939
Marcie,1980,fictional character,0.4175099551000642
Pointy-haired_Boss,1980,fictional human,0.4839699470256729
B%C3%BAri,1980,Norse mythical character,0.41698891224484047
Mars_Blackmon,1979,fictional human,0.43042809741762966
Shadowhawk,1979,fictional character,0.46115602931144234
Devi_Kanya_Kumari,1978,Devi,0.5379280282064205
Zak_Dingle,1978,fictional human,0.5423878228149451
Mark_Fowler,1978,fictional human,0.527879009269622
Deiphobus,1977,mythical character,0.382459046069661
Tidus,1977,fictional character,0.4200083874957535
Ryder_Lynn,1976,fictional human,0.43806843095263936
Guy_Montag,1976,fictional character,0.4709937063910121
Magica_De_Spell,1975,"fictional duck,fictional character",0.4030470162566017
Vrushali,1974,character in the Mahabharata,0.45123256613057683
Bedlam_(comics),1974,"mutant,superhero",0.5230840124598425
God_Squad_(comics),1973,fictional character,0.46811281458001547
Connie_Rubirosa,1973,fictional human,0.4677612856705206
Mo_Harris,1972,fictional character,0.49319325768773753
Drupada,1972,character in the Mahabharata,0.4541920968320983
Double-headed_serpent,1972,mythological serpent,0.482523291451582
Walt_Longmire,1972,fictional character,0.4246959448546129
Kaito_Kuroba,1972,fictional character,0.3879982154598995
Charlie_Prince,1972,fictional character,0.6312067519758023
Flag-Smasher,1971,supervillain,0.4428886366801759
Lindsay_Monroe,1971,fictional character,0.404565555212058
Tobias_Whale,1970,fictional human,0.5622566060133305
Shepherd_Book,1969,"character from the Serenityverse,fictional human",0.39919383731971997
Vichitravirya,1969,fictional human,0.4380697481178577
Mammon_(comics),1969,fictional human,0.4867541718881657
Radegast_(god),1968,deity,0.3977907420810855
Elsa_Bloodstone,1968,"fictional character,superhero",0.3641912739552709
Karolina_Dean,1968,"fictional character,superhero",0.42508934069510945
Deirdre_Barlow,1967,fictional character,0.4583348233092658
Roland_Pryzbylewski,1966,fictional human,0.3835719342176402
Zelus,1966,deity,0.4162437983659908
Zorak,1966,fictional character,0.42031106015466263
Sebastian_(Disney),1964,fictional character,0.3949332197600657
Doorman_(comics),1964,mutant,0.42451610511576826
Rum_Tum_Tugger,1964,fictional cats and other felines,0.39503618060791473
Yukishiro_Tomoe,1963,fictional character,0.3816240547110891
Elminster,1962,fictional human,0.4048395034688735
Rouge_the_Bat,1962,fictional character,0.38677192172407837
Azamat_Bagatov,1962,fictional character,0.42792893663668985
Werner_von_Strucker,1961,fictional character,0.40581160208017175
Wyatt_Fuller,1961,fictional human,0.49990388097003596
Nicholas_Newman,1960,fictional human,0.4876227535104187
Joe_Swanson,1960,fictional character,0.3849643074578062
Whizzer_(Robert_Frank),1958,"fictional character,superhero",0.3802029474382047
David_Bowman_(Space_Odyssey),1957,fictional character,0.3773368012495844
Yig,1957,fictional character,0.3721996222294122
Dan_Turpin,1956,fictional character,0.3854351201217508
Duma_(DC_Comics),1956,fictional character,0.4877277218201948
Evil-Lyn,1956,fictional character,0.3958962617516158
XS_(comics),1955,fictional character,0.4227558717400372
John_Marston_(Red_Dead_Redemption),1955,fictional character,0.3881139180485002
Attar_(god),1954,deity,0.35652553341384835
Uga_(mascot),1954,mascot character,0.46650641789878333
Craig_Middlebrooks,1954,fictional human,0.37445553851944147
Honey_Mitchell,1954,fictional human,0.5715162295590991
Janae_Timmins,1953,fictional character,0.37590109276289074
Xuanzang_(Journey_to_the_West),1951,fictional character,0.39545350041430133
Kenpachi_Zaraki,1951,fictional character,0.39472004642579295
Stephanie_Forrester_(The_Bold_and_the_Beautiful),1951,fictional human,0.4737165527693947
Arale_Norimaki,1950,fictional human,0.3786892168894046
Charles_Logan_(24_character),1948,fictional human,0.398442657060213
David_Platt_(Coronation_Street),1947,fictional character,0.5030590774177047
Knockout_(DC_Comics),1947,fictional character,0.38590492191515113
Naaman,1947,human biblical character,0.46161566219946665
Morgaine_le_Fey_(DC_Comics),1946,fictional character,0.3777673090170063
Timothy_(tortoise),1946,mascot character,0.39613490321611344
Kid_Marvelman,1946,fictional character,0.41907511678323645
Felix_Gaeta,1946,fictional human,0.4188866349352137
Poot_(The_Wire),1945,fictional human,0.39677348249167943
Sharon_Ventura,1945,"fictional character,superhero",0.37635472687714316
John_Hartigan,1945,fictional character,0.39030316467708726
Layla_Miller,1944,fictional character,0.39664447495610333
Characters_in_the_Realm_of_the_Elderlings,1943,fictional character,0.41571411842869316
Doctor_Neo_Cortex,1943,fictional character,0.41568579206612316
Immortus,1942,fictional character,0.4171861062161219
Anya_Amasova,1942,"fictional human,character from James Bond series",0.35431479864294063
She-Hulk_(Lyra),1942,"fictional character,superhero",0.4115439160791383
Steve_Brady,1942,fictional human,0.38817417336241056
Shadow_Thief,1940,fictional character,0.36263846018765367
Au%C3%B0umbla,1940,Norse mythical animal,0.40276563057992665
Mizraim,1940,human biblical character,0.4538829578990386
Spider-Man:_India,1940,"mutate,superhero",0.3746443093693486
Riley_Freeman,1940,fictional human,0.4364754241598932
Sue_Snell,1940,fictional human,0.3926430419702573
Mizuchi,1939,water deity,0.3662285839004953
Tenome,1937,fictional character,0.3711490363450897
Edie_Britt,1937,fictional character,0.375006211634495
Maki_Genryusai,1937,fictional character,0.40282436798071974
Scamander,1937,water deity,0.36426427344188594
Secret_(comics),1935,fictional character,0.40084309413606667
Mist_(comics),1935,fictional character,0.37302608186011
Kid_Devil,1934,fictional human,0.4191365194520755
Belenus,1933,deity,0.41553802628358033
Ursa_(comics),1933,Kryptonian,0.3912098070133601
Resurrection_Man_(comics),1933,fictional character,0.38965008864017897
Dudley_(Street_Fighter),1933,fictional character,0.368949123272534
Seker,1931,"deity,mythical character",0.386232555789831
Karl_Agathon,1931,fictional human,0.39389725270909864
Master_Izo,1931,"fictional character,superhero",0.4997940735158807
Ernest_Darby,1931,fictional human,0.3840511289362643
Alexander_Waverly,1931,fictional human,0.37381801458777336
Dave_Lister,1930,fictional human,0.4143831869197784
Nibbles_(Tom_and_Jerry),1930,fictional animal character,0.423295014573589
Tiger_Shark_(Marvel_Comics),1930,supervillain,0.40919033417518474
Danny_Messer,1929,fictional character,0.4031807224588707
Harm_(comics),1929,fictional character,0.4085778716473209
Bryce_Larkin,1929,fictional character,0.3595785198148812
Michael_%22Crocodile%22_Dundee,1929,fictional human,0.43134179540187584
Olivia_(Twelfth_Night),1928,character in Twelfth Night,0.4451054565578862
Jal_Fazer,1928,fictional character,0.4180348955467309
Sonny_Crockett,1926,fictional character,0.43041770735032686
Anwar_Kharral,1926,fictional human,0.38448805872418157
Eve_Dallas,1925,fictional character,0.4249157988285958
Tyro,1925,"mythical character,fictional human",0.380911039184174
Gendo_Ikari,1922,fictional character,0.36835864019972486
Jim_Brass,1922,fictional character,0.4613060234067005
Todd_Manning,1921,fictional character,0.4452250123706721
Jim_Raynor,1921,fictional character,0.39981130230885137
Bandar-log,1921,fictional character,0.4541050978888166
General_Joseph_Colton,1920,fictional human,0.4645583091759771
Alf_Stewart,1920,fictional human,0.40021066590058485
Carl_Johnson_(Grand_Theft_Auto),1920,fictional character,0.3679977879350609
Coronis_(mythology),1919,mythical character,0.43215575089362945
Bob_Kelso,1919,fictional human,0.3802282636539776
David_Singh,1918,fictional character,0.42076118842399035
Frito_Bandito,1918,mascot character,0.47873743165145266
Heathcliff_(comics),1917,fictional character,0.47839741660490637
Boston_Blackie,1917,fictional character,0.5085132966023461
Snegurochka,1916,fictional human,0.41217069226299247
Jwala_Ji,1916,goddess,0.4808120460657039
Caleb_(Buffy_the_Vampire_Slayer),1915,fictional character,0.37693750667006654
